draft_year,team,eval_completeness,num_picks,total_career_av,total_weighted_av,total_av_over_expected,avg_pro_bowls_per_pick,pct_second_contract,team_wins_5yr,total_av_over_expected_z,avg_pro_bowls_per_pick_z,pct_second_contract_z,team_wins_5yr_z,actual_grade_z,actual_grade_letter
2016,HOU,full,6,0,104,0.0,0.0,0.0,38,0.0,-0.8993950348357256,0.0,0.5683564251188047,-0.09462554319932442,B
2016,IND,full,8,0,156,0.0,0.5,0.0,40,0.0,0.24692442861605524,0.0,0.6802789211422,0.15142672389454104,B+
2016,JAX,full,7,0,192,0.0,1.2857142857142858,0.0,25,0.0,2.048283585468854,0.0,-0.1591397990332653,0.385785747238781,A-
2016,KAN,full,9,0,256,0.0,1.6666666666666667,0.0,0,0.0,2.921669843336877,0.0,-1.5581709993257076,0.3506083187685193,A-
2016,LAR,full,6,0,147,0.0,1.0,0.0,0,0.0,1.393243892067836,0.0,-1.5581709993257076,0.044923128514711086,B+
2016,MIA,full,8,0,171,0.0,1.25,0.0,38,0.0,1.9664036237937264,0.0,0.5683564251188047,0.47853418852656604,A-
2016,MIN,full,8,0,55,0.0,0.0,0.0,46,0.0,-0.8993950348357256,0.0,1.0160464092123862,-0.027472045585287208,B
2016,NOR,full,5,0,186,0.0,0.6,0.0,0,0.0,0.47618832130641137,0.0,-1.5581709993257076,-0.13848798563757386,B
2016,NWE,full,9,0,260,0.0,0.4444444444444444,0.0,0,0.0,0.11955559934363509,0.0,-1.5581709993257076,-0.20981453003012912,B
2016,NYG,full,6,0,99,0.0,0.0,0.0,29,0.0,-0.8993950348357256,0.0,0.06470519301352545,-0.1701732280151163,B
2016,NYJ,full,7,0,102,0.0,0.0,0.0,23,0.0,-0.8993950348357256,0.0,-0.2710622950566607,-0.22053835122564422,B
2016,OAK,full,7,0,71,0.0,0.0,0.0,29,0.0,-0.8993950348357256,0.0,0.06470519301352545,-0.1701732280151163,B
2016,PHI,full,8,0,179,0.0,0.25,0.0,42,0.0,-0.3262353031098352,0.0,0.7922014171655953,0.05358315195287225,B+
2016,PIT,full,7,0,105,0.0,0.2857142857142857,0.0,53,0.0,-0.244355341434708,0.0,1.40777514529427,0.1622952035071989,B+
2016,SDG,full,8,0,120,0.0,0.625,0.0,0,0.0,0.5335042944790004,0.0,-1.5581709993257076,-0.12702479100305605,B
2016,SEA,full,10,0,155,0.0,0.0,0.0,52,0.0,-0.8993950348357256,0.0,1.3518138972825722,0.022893077625240704,B+
2016,SFO,full,11,0,109,0.0,0.2727272727272727,0.0,0,0.0,-0.27412987295293606,0.0,-1.5581709993257076,-0.2885516244894434,B-
2016,TAM,full,7,0,48,0.0,0.0,0.0,0,0.0,-0.8993950348357256,0.0,-1.5581709993257076,-0.41360465686600123,B-
2016,TEN,full,10,0,261,0.0,0.8,0.0,47,0.0,0.9347161066871238,0.0,1.0720076572240838,0.3477443699210373,A-
2016,WAS,full,7,0,74,0.0,0.0,0.0,32,0.0,-0.8993950348357256,0.0,0.23258893704861852,-0.14499066640985234,B
2017,ARI,full,7,0,127,0.0,1.4285714285714286,0.0,35,0.0,2.004624876231922,0.0,0.3666758427662852,0.45592635166132717,A-
2017,ATL,full,6,0,73,0.0,0.0,0.0,35,0.0,-0.8477961688385464,0.0,0.3666758427662852,-0.11455785735276652,B
2017,BAL,full,7,0,163,0.0,0.5714285714285714,0.0,52,0.0,0.29317224918964085,0.0,1.3397083230826712,0.2595906983003289,A-
2017,BUF,full,6,0,218,0.0,1.3333333333333333,0.0,49,0.0,1.814463473227224,0.0,1.1679967089091914,0.5380922009818235,A-
2017,CAR,full,7,0,193,0.0,0.5714285714285714,0.0,33,0.0,0.29317224918964085,0.0,0.2522014333172986,0.09646466483552296,B+
